replicate,ligand_id,target_id,file,energy
8,R1881,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 8/R1881/1z95_R1881_1_replicate8.sdf,-9.532
8,DHT,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 8/DHT/1z95_DHT_0_replicate8.sdf,-7.48
8,DTHC,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 8/DTHC/1z95_DTHC_0_replicate8.sdf,-7.602
8,RBICALUTAMIDE,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 8/RBICALUTAMIDE/1z95_RBICALUTAMIDE_0_replicate8.sdf,-10.434
8,LTHC,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 8/LTHC/1z95_LTHC_0_replicate8.sdf,-7.594
8,CBN,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 8/CBN/1z95_CBN_0_replicate8.sdf,-7.166
9,Testosterone,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 9/Testosterone/1z95_Testosterone_1_replicate9.sdf,-7.42
8,CBD,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 8/CBD/1z95_CBD_1_replicate8.sdf,-6.993
8,MDMBCHMINACA,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 8/MDMBCHMINACA/1z95_MDMBCHMINACA_0_replicate8.sdf,-8.673
9,DHT,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 9/DHT/1z95_DHT_2_replicate9.sdf,-7.48
9,DTHC,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 9/DTHC/1z95_DTHC_0_replicate9.sdf,-7.602
9,R1881,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 9/R1881/1z95_R1881_1_replicate9.sdf,-9.532
9,RBICALUTAMIDE,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 9/RBICALUTAMIDE/1z95_RBICALUTAMIDE_3_replicate9.sdf,-10.434
9,LTHC,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 9/LTHC/1z95_LTHC_0_replicate9.sdf,-7.594
9,CBD,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 9/CBD/1z95_CBD_0_replicate9.sdf,-6.993
9,CBN,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 9/CBN/1z95_CBN_0_replicate9.sdf,-7.166
10,Testosterone,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 10/Testosterone/1z95_Testosterone_2_replicate10.sdf,-7.42
9,MDMBCHMINACA,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 9/MDMBCHMINACA/1z95_MDMBCHMINACA_1_replicate9.sdf,-8.673
10,R1881,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 10/R1881/1z95_R1881_1_replicate10.sdf,-9.532
10,DTHC,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 10/DTHC/1z95_DTHC_1_replicate10.sdf,-7.602
10,LTHC,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 10/LTHC/1z95_LTHC_0_replicate10.sdf,-7.594
10,DHT,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 10/DHT/1z95_DHT_0_replicate10.sdf,-7.48
10,CBN,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 10/CBN/1z95_CBN_0_replicate10.sdf,-7.166
10,RBICALUTAMIDE,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 10/RBICALUTAMIDE/1z95_RBICALUTAMIDE_0_replicate10.sdf,-10.434
10,MDMBCHMINACA,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 10/MDMBCHMINACA/1z95_MDMBCHMINACA_0_replicate10.sdf,-8.673
10,CBD,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 10/CBD/1z95_CBD_0_replicate10.sdf,-6.993
